,,,,"Start Date.... 07/01/2021
End Date...... 06/30/2022
Bill-To.......... 100016, 100023, 100045, 100051, 100106, 100116, 100127, 100197, 100225, 100253, 100258, 100262, 100322, 100327, 100343, 100365, 100454, 100548, 100632, 100713, 100751, 100775, 100790, 100794, 100796, 100837, 100932, 100965, 100970, 101025",,,,,,,
300025 - District Usage by Item,,,,,,,,,,,
,,,,,,,,,,,
Item No ,Zone,Mfg. Item No.,Description,,Brand,,Pack Size,UOM,Quantity,Total Amt Invoiced,Avg Price
 ALHAMBRA SCHOOL DISTRICT (100023),,,,,,,,,,,
406511,FROZEN,059682-77,CMDY STRAWBERRY CUPS (110846),,WAWONA,,96/4.5OZ,CS,64,"$1,596.80",$24.95
406508,FROZEN,059605-77,CMDY MIXED BERRY CUP (110624),,WAWONA,,96/4OZ,CS,10,$386.50,$38.65
406740,FROZEN,059606-77,CMDY MIXED BERRY CUP (624/846),,WAWONA,,96/4OZ,CS,9,$218.43,$24.27
141287,FROZEN,14505,HULA COOLER,,WELCH'S,,60/4OZ,CS,32,$800.64,$25.02
403916,FROZEN,90500,PIZZA 51% WEDGE PEPP WG IW,,WILD MIKE'S,,90/5.50OZ,CS,152,"$14,841.28",$97.64
403892,FROZEN,90501,PIZZA WEDGE CHEESE WG IW,,WILD MIKE'S,,90/5.49OZ,CS,69,"$6,619.17",$95.93
101472,FROZEN,10912,VEGETABLES MIXED,,WORLDS FINEST,,1/20LB,CS,114,"$2,335.86",$20.49
143818,FROZEN,8-52724-00306-1,RICE LONG GRAIN STEAMED,,YANGS,,5/5LB,CS,10,$386.80,$38.68
409704,FROZEN,8-52724-16668-1,RICE BOWL ORANGE CHIC,,YANGS,,36/9OZ,CS,89,"$6,397.32",$71.88
403632,FROZEN,8-52724-15554-8,CHICKEN 100% BBQ TRYKI,,YANGS,,1/42LB,CS,72,"$11,269.44",$156.52
403631,FROZEN,8-52724-15552-4,CHIC 100% MANDARIN ORNG WG,,YANGS,,1/43.5LB,CS,15,"$2,578.80",$171.92
140015,FROZEN,8-52724-00302-3,NOODLE CHOW MEIN 51% WHT WG,,YANGS,,5/2.5LB,CS,106,"$2,820.66",$26.61
143767,FROZEN,19993-1,CHICKEN TSO GENERAL BAG,,YANGS,,12/22OZ,CS,4,$229.04,$57.26
143766,FROZEN,8-52724-35551-1,CHICKEN TERIYAKI BBQ BAG,,YANGS,,12/21OZ,CS,336,"$19,404.00",$57.75
405723,FROZEN,8-52724-15559-3,CHICKEN TERIYAKI GF,,YANGS,,1/42LB,CS,2,$293.26,$146.63
143765,FROZEN,8-52724-33331-1,CHICKEN MANDARIN ORANGE BAG,,YANGS,,12/22OZ,CS,222,"$12,711.72",$57.26
303483,COOLER,17725,YOGURT TRIX RASP RAIN,,YOPLAIT,,48/4OZ,CS,2,$29.42,$14.71
305678,COOLER,70470-32072,YOGURT PARFAITPRO VANILLA,,YOPLAIT,,2/16LB,CS,2,$102.70,$51.35
300474,COOLER,485781/16632,YOGURT LF PARFAIT PRO VANILLA,,YOPLAIT,,6/4LB,CS,1,$29.42,$29.42
406672,DRY,1740,FRUIT CUP PEACH DICED (220),,ZEE ZEES,,72/4.5OZ,CS,72,"$3,849.44",$53.46
406674,DRY,1780,FRUIT CUP PEARS DICED (225),,ZEE ZEES,,72/4.5OZ,CS,65,"$3,041.85",$46.80
409985,DRY,A5700,BEAN DIPZ CUP,,ZEE ZEES,,120/3OZ,CS,1,$51.61,$51.61
 BALDWIN PARK UNIFIED SCHOOL DISTRICT (100051),,,,,,,,,,,
400010,FROZEN,207C15W,MUFFIN CORN WG IW,,20TH CENTURY,,100/1.5OZ,CS,4,$145.12,$36.28
400022,FROZEN,217A30W,MUFFIN CHOCOLATE WG IW,,20TH CENTURY,,60/3OZ,CS,1,$35.55,$35.55
403844,FROZEN,217A730W,MUFFIN CHOC BANANA DBL WG IW,,20TH CENTURY,,60/3OZ,CS,12,$439.08,$36.59
400016,FROZEN,217230W,MUFFIN BLUEBERRY WG IW,,20TH CENTURY,,60/3OZ,CS,15,$533.25,$35.55
400002,FROZEN,207215W,MUFFIN BLUEBERRY WG IW,,20TH CENTURY,,100/1.5OZ,CS,1,$36.28,$36.28
400014,FROZEN,217130W,MUFFIN APPLE CINN WG IW,,20TH CENTURY,,60/3OZ,CS,3,$106.65,$35.55
400000,FROZEN,207115W,MUFFIN APPLE CINN WG IW,,20TH CENTURY,,100/1.5OZ,CS,2,$72.56,$36.28
400028,FROZEN,217S30W,MUFFIN CHOC CHIP WG BULK,,20TH CENTURY,,60/3OZ,CS,38,"$1,350.90",$35.55
406116,FROZEN,10000015924,BEEF STEAK BURGER,,ADVANCE PIERRE,,200/2.4OZ,CS,1,$177.28,$177.28
138029,FROZEN,10000015030,BEEF PUB STK BURGER FC,,ADVANCE PIERRE,,53/3OZ,CS,35,"$1,622.95",$46.37
401374,FROZEN,10000013717,RIBBQ PORK HONEY BBQ GRLD,,ADVANCE PIERRE,,100/3.25OZ,CS,4,$212.20,$53.05
139830,FROZEN,10000036919,MEATLOAF CHS KETCHUP FC,,ADVANCE PIERRE,,100/2.9OZ,CS,52,"$4,087.72",$78.61
401372,FROZEN,10000013716,RIBBQ BEEF HONEY BBQ GRLD,,ADVANCE PIERRE,,100/3.25OZ,CS,2,$124.90,$62.45
401408,FROZEN,10000009685,PATTY BEEF SAUSAGE,,ADVANCE PIERRE,,250/1.2OZ,CS,5,$554.30,$110.86
400050,FROZEN,10000003725,PATTY BEEF FLAMEBROILED,,ADVANCE PIERRE,,200/2.5OZ,CS,38,"$4,751.52",$125.04
101680,FROZEN,10000013816,GRLD BF RIB W/ HONY BBQ SAUCE,,ADVANCE PIERRE,,100/3.25OZ,CS,1,$70.73,$70.73
101688,FROZEN,10000013850,PATTY PORK SAUSAGE,,ADVANCE PIERRE,,250/1.2OZ,CS,89,"$4,848.84",$54.48
401410,FROZEN,10000096170,STEAK BEEF FLAMEBROILED C&F,,ADVANCE PIERRE,,100/3OZ,CS,6,$258.62,$43.10
138502,FROZEN,10000015329,BEEF FLMBRLD STK BRGR CN,,ADVANCE PIERRE,,114/2.01OZ,CS,22,"$2,180.64",$99.12
401406,FROZEN,10000029467,PATTY PORK SAUSAGE,,ADVANCE PIERRE,,250/1.2OZ,CS,107,"$6,902.29",$64.51
401396,FROZEN,10000013771,PATTY BEEF,,ADVANCE PIERRE,,135/2.45OZ,CS,71,$895.31,$12.61
406552,FROZEN,813,CALZONE PIZZA PEPP WG,,ALBIES FOODS,,48/4.5OZ,CS,233,"$10,245.51",$43.97
409991,FROZEN,825,CALZONE TURK PEPP PIZZA WG IW,,ALBIES FOODS,,48/5OZ,CS,3,$153.48,$51.16
409940,FROZEN,827,CALZONE CHEESE WG IW,,ALBIES FOODS,,48/5OZ,CS,2,$93.06,$46.53
406553,FROZEN,816,CALZONE CHEESE,,ALBIES FOODS,,48/4.5OZ,CS,29,"$1,258.36",$43.39
134543,FROZEN,607,SANDWICH SOY BUTTER & JELLY WG,,ALBIES FOODS,,72/2.4OZ,CS,25,"$1,406.75",$56.27
202633,DRY,7160370023800,DRESSING BUTTERMILK RANCH PCKT,,AMERICANA,,200/12GM,CS,30,$253.20,$8.44
209414,DRY,7160370023600,MAYONNAISE PACKET,,AMERICANA,,200/12GM,CS,6,$63.72,$10.62
202829,DRY,7160370023400,MAYONNAISE PACKET,,AMERICANA,,200/9GM,CS,274,"$2,400.24",$8.76
203313,DRY,84529TPF,JUICE FRUITBLS TRPCAL TWST PLU,,APPLE AND EVE,,36/6.75OZ,CS,462,"$5,442.36",$11.78
203312,DRY,84530TPF,JUICE FRUITBLS PWR PUNCH PLUS,,APPLE AND EVE,,36/6.75OZ,CS,120,"$1,413.60",$11.78
203070,DRY,24023TPF,JUICE FRUITBLS TROPICAL TWIST,,APPLE AND EVE,,40/4.23OZ,CS,30,$291.60,$9.72
406621,FROZEN,80147,BURRITO BEAN CHEESE WG IW,,ARDELLAS,,54/5.75OZ,CS,1,$47.61,$47.61
406642,FROZEN,90205,PIZZA CHEESE 3X5 BULK WG,,ARDELLAS,,100/5.10OZ,CS,27,"$2,019.87",$74.81
406650,FROZEN,90630,"PIZZA 3"" PEPP SLIDER IW",,ARDELLAS,,56/5.16OZ,CS,106,"$7,297.18",$68.84
406645,FROZEN,90241,PIZZA PEPPERONI 4X6 WG IW,,ARDELLAS,,96/5.45OZ,CS,40,"$3,684.89",$92.12
406654,FROZEN,90633,"PIZZA 3"" ROUND CHS SLIDERS IW",,ARDELLAS,,56/5.1OZ,CS,129,"$8,945.04",$69.34
406633,FROZEN,90160,"PIZZA 7"" FB PEPPERONI BULK WG",,ARDELLAS,,60/5.19OZ,CS,42,"$2,780.82",$66.21
406636,FROZEN,90165,"PIZZA 7"" FB CHEESE WG IW",,ARDELLAS,,60/5.19OZ,CS,273,"$18,748.72",$68.68
406640,FROZEN,90194,"PIZZA 8"" CHEESE WEDGE WG IW",,ARDELLAS,,72/5.24OZ,CS,2,$164.58,$82.29
406635,FROZEN,90164,"PIZZA 7"" FB CHEESE BULK WG",,ARDELLAS,,60/5.19OZ,CS,128,"$7,886.08",$61.61
406638,FROZEN,90192,"PIZZA 8"" PEPPERONI WG IW",,ARDELLAS,,72/5.24OZ,CS,5,$390.90,$78.18
406643,FROZEN,90206,PIZZA CHEESE 3X5 WG IW,,ARDELLAS,,100/5.10OZ,CS,7,$539.42,$77.06
406644,FROZEN,90240,PIZZA PEPPERONI 4X6 BULK WG,,ARDELLAS,,96/5.45OZ,CS,66,"$5,827.14",$88.29
406634,FROZEN,90161,"PIZZA 7"" FB PEPPERONI WG IW",,ARDELLAS,,60/5.19OZ,CS,338,"$23,999.66",$71.00
406667,FROZEN,90128,PULL APARTS PILLOW BULK,,ARDELLAS,,108/4.10OZ,CS,30,"$2,731.20",$91.04
406666,FROZEN,90129,PULL APARTS PILLOW WRAP IW,,ARDELLAS,,108/4.10OZ,CS,35,"$3,085.60",$88.16
406619,FROZEN,70147,BURRITO BRKFST BEAN CHEESE IW,,ARDELLAS,,70/3.50OZ,CS,484,"$24,073.66",$49.74
405370,FROZEN,3700315W,BURRITO EGG CHEESE SAUS WG IW,,ARIZONA GOLD,,54/3.15OZ,CS,5,$205.35,$41.07
405379,FROZEN,3100575W,BURRITO BEAN&CHS TRAD WG IW,,ARIZONA GOLD,,54/5.75OZ,CS,2,$80.40,$40.20
139718,FROZEN,3350575W,BURRITO BF BEAN RED CHILE WG,,ARIZONA GOLD,,54/5.75OZ,CS,3,$137.01,$45.67
405372,FROZEN,3710320W,BURRITO EGG CHS CHORIZO WG IW,,ARIZONA GOLD,,54/3.20OZ,CS,264,"$10,154.52",$38.46
141470,FROZEN,00110,SNCK N WAFFLE BUTTERY MAPLE IW,,ARLINGTON VALLEY FARMS,,96/2.4OZ,CS,10,$516.67,$51.67
141522,FROZEN,00120,SNACK N WAFFLE BLUEBERRY IW,,ARLINGTON VALLEY FARMS,,96/2.4OZ,CS,41,"$1,965.13",$47.93
210234,DRY,V20001,VINEGAR DISTILLED WHITE,,AVO,,4/1GAL,CS,50,$470.50,$9.41
249218,DRY,300699,TRAY FOOD NATURAL 3#,,BAGCRAFT,,500CT,CS,15,$576.60,$38.44
134823,FROZEN,3286,CROISSANT ROUND SLICED WG,,BAKE CRAFTERS,,80/2.2OZ,CS,73,"$2,373.23",$32.51
406551,FROZEN,6649,CROISSANT SAND TKY CHZ WW IW,,BAKE CRAFTERS,,72/4.8OZ,CS,4,$383.92,$95.98
140291,FROZEN,1651,CROISSANT SL WG,,BAKE CRAFTERS,,72/2.4OZ,CS,10,$334.90,$33.49
141047,FROZEN,1453,WAFFLES GOURMET BULK WG,,BAKE CRAFTERS,,144/1.3OZ,CS,52,"$1,208.48",$23.24
139675,FROZEN,6657,SNDWCH MAPLE WFFL CHX SAUS WG,,BAKE CRAFTERS,,126/2.5OZ,CS,15,"$1,619.55",$107.97
139708,FROZEN,4047,"4"" ROLLS HOAGIE SPLIT TOP WG",,BAKE CRAFTERS,,96/1.8OZ,CS,3,$90.72,$30.24
406781,FROZEN,6676,SANDWICH GRILLED CHEESE WG,,BAKE CRAFTERS,,108/4.5OZ,CS,8,$937.84,$117.23
144438,FROZEN,869,CROISSANT MARGARINE SL RF WG,,BAKE CRAFTERS,,150/2.2OZ,CS,6,$327.42,$54.57
137923,FROZEN,9125,SANDWICH MPL CHIX PNCK WG IW,,BAKE CRAFTERS,,168/2.5OZ,CS,127,"$14,533.38",$114.44
139853,FROZEN,6656,WAFFLE MAPLE SANDWICH WG,,BAKE CRAFTERS,,126/3OZ,CS,20,"$1,963.20",$98.16
138821,FROZEN,1716,BITES BRFST MINI APPLE WG,,BAKE CRAFTERS,,72/2.75OZ,CS,24,$941.76,$39.24
113685,FROZEN,449,TOAST FRENCH STICKS WG IW,,BAKE CRAFTERS,,88/3OZ,CS,306,"$15,506.84",$50.68
139653,FROZEN,1717,BITES MINI BREAKFAST GLAZED,,BAKE CRAFTERS,,72/2.75OZ,CS,102,"$3,947.04",$38.70
113950,FROZEN,1263,ROLL CINNAMON WG IW,,BAKE CRAFTERS,,72/3.5OZ,CS,6,$250.14,$41.69
138923,FROZEN,1556,WAFFLES MAPLE WG,,BAKE CRAFTERS,,144/1.4OZ,CS,128,"$4,003.84",$31.28
138009,FROZEN,442,TOAST FRENCH STICKS WG,,BAKE CRAFTERS,,5/2LB,CS,474,"$10,594.92",$22.35
140050,FROZEN,2003,BUNS BREAKFAST FORTIFIED WG IW,,BAKE CRAFTERS,,60/3OZ,CS,29,$783.29,$27.01
133752,FROZEN,2626,LOUISIANA HOT LINKS,,BAR M,,2.5LB,PK,70,$518.70,$7.41
403310,DRY,10169/417311,DEHYDRATED MASHD POTATOES,,BASIC AMERICAN,,10/29.5OZ,CS,4,$196.08,$49.02
400184,DRY,76468,POTATO PEARLS DEHY MASHED,,BASIC AMERICAN,,12/28OZ,CS,97,"$5,088.62",$52.46
402127,FROZEN,73338,51% CHEESE STUFFED STICKS WG,,BEACON STREET,,200/2.1OZ,CS,27,"$1,753.11",$64.93
101766,FROZEN,6TT200W,NADA TACO TURKEY IW,,BELL TASTY,,60/5OZ,CS,138,"$6,534.86",$47.35
101770,FROZEN,6BTP375W,NADA PIZZA TURKEY IW,,BELL TASTY,,60/4OZ,CS,9,$404.38,$44.93
133947,FROZEN,PIZZANADA2B12B,NADA PIZZA TURKEY BULK,,BELL TASTY,,60/4.5OZ,CS,6,$280.62,$46.77
409851,FROZEN,55291,SANDW FIESTADA BF STUFFED IW,,BIG DADDY'S,,48/4.46OZ,CS,2,$81.66,$40.83
409853,FROZEN,55293,SANDW PEPPERONI STUFFED IW,,BIG DADDY'S,,48/4.46OZ,CS,336,"$13,718.88",$40.83
821240,PRODUCE,821240,CARROTS CHILI LIME SNACKERS,,BOLTHOUSE,,75/2.5OZ,CS,866,"$24,741.62",$28.57
405626,FROZEN,17020111120,"6"" WG RF MOZZ CHS STICK",,BOSCOS,,144CT,CS,28,"$1,758.96",$62.82
134026,FROZEN,566630/5814,CHIX FIERY FINGERS STRIPS,,BRAKEBUSH,,10LB,CS,6,$273.30,$45.55
134407,FROZEN,5652,NUGGETS BREAST FC WG,,BRAKEBUSH,,2/5LB,CS,12,$414.84,$34.57
134362,FROZEN,6270,BISCUIT HONEY SLICED WG,,BRIDGFORD,,100/2.25OZ,CS,28,$900.20,$32.15
133905,FROZEN,6293,"2"" HONEY BISCUIT WW",,BRIDGFORD,,105/1.25OZ,CS,16,$318.08,$19.88
113243,FROZEN,6285,HONEY WHEAT BISCUIT,,BRIDGFORD,,100/2.25OZ,CS,3,$91.59,$30.53
140106,FROZEN,6267,HONEY BISCUIT SL WW,,BRIDGFORD,,100/2OZ,CS,1,$30.77,$30.77
405721,FROZEN,12307,CMDY LS TEXAS WESTERN PORK BBQ,,BROOKWOOD FARMS,,4/5LB,CS,1,$33.00,$33.00
406151,FROZEN,63218,WG SWT POT CHCCHIP MUFF TOP IW,,BUENA VISTA,,120/3.2OZ,CS,13,$703.17,$54.09
139847,FROZEN,79185,COOKIES CHOC CHIP WG IW,,BUENA VISTA,,90/1.85OZ,CS,33,"$1,230.24",$37.28
406161,FROZEN,60826,WG CHOC CHIP MUFFIN IW,,BUENA VISTA,,120/3OZ,CS,10,$492.31,$49.23
406578,FROZEN,60941,MUFFIN DBL CHOC CHIP WG IW,,BUENA VISTA,,100/3.5OZ,CS,24,"$1,203.24",$50.14
406150,FROZEN,63186,WG CHOCOLATE MUFFIN TOP IW,,BUENA VISTA,,120/3.2OZ,CS,16,$865.44,$54.09
406577,FROZEN,60326,MUFFIN BLUEBERRY WG IW,,BUENA VISTA,,120/3OZ,CS,12,$585.48,$48.79
406345,FROZEN,50721,WG TRKY PEPPRNI CHS CALZONE IW,,BUENA VISTA,,80/5.5OZ,CS,49,"$4,428.87",$90.39
140948,FROZEN,11228,SANDWICH THIN STAR WG,,BUENA VISTA,,192/2OZ,CS,36,"$1,757.16",$48.81
406576,FROZEN,60226,MUFFIN BANANA WG IW,,BUENA VISTA,,120/3OZ,CS,5,$213.20,$42.64
406384,FROZEN,50231,WG RF CHEESE CALZONE BULK,,BUENA VISTA,,80/5.5OZ,CS,4,$296.20,$74.05
406572,FROZEN,64131,MUFFIN BLUEBERRY WG IW,,BUENA VISTA,,120/1.8OZ,CS,9,$330.68,$36.74
406931,FROZEN,64175LA,WG CORNBREAD MUFFIN IW,,BUENA VISTA,,125/2.5OZ,CS,2,$84.16,$42.08
134668,FROZEN,79015,RF COOKIE CHOCHIP WG IW,,BUENA VISTA,,120/1.5OZ,CS,10,$398.00,$39.80
403820,FROZEN,90040,WG CINNAMON CRUMBLE IW,,BUENA VISTA,,72/4OZ,CS,32,"$1,469.76",$45.93
406525,FROZEN,90029,CAKE CINN CRUMBLE IW WG,,BUENA VISTA,,72/2.9OZ,CS,54,"$2,185.38",$40.47
406145,FROZEN,63131,WG BLUEBERRY MUFFIN TOP IW,,BUENA VISTA,,120/2.5OZ,CS,9,$392.07,$43.56
406149,FROZEN,63136,MUFFIN BLUEBERRY TOP WG IW,,BUENA VISTA,,120/3.2OZ,CS,2,$108.18,$54.09
406381,FROZEN,50241,WG RF 3 CHEESE CALZONE IW,,BUENA VISTA,,80/5.5OZ,CS,43,"$3,706.41",$86.20
134564,FROZEN,82220,BROWNIE WG IW,,BUENA VISTA,,96/2OZ,CS,10,$393.36,$39.34
134667,FROZEN,79010,COOKIE RF C/CHIP WG IW,,BUENA VISTA,,200/1.0OZ,CS,12,$549.60,$45.80
406560,FROZEN,90060,WG BLUEBERRY CRUMBLE IW,,BUENA VISTA,,72/3.6OZ,CS,36,"$1,454.04",$40.39
400574,FROZEN,73920,COOKIE YELLOW STAR WG IW,,BUENA VISTA,,150/1OZ,CS,1,$38.71,$38.71
203334,DRY,56217,BUTTERMIST SPRAY,,BUTTER BUDS,,6/17OZ,CS,7,$156.66,$22.38
210297,DRY,404720,SUGAR GRANULATED,,C&H SUGAR,,25LB,BG,10,$168.70,$16.87
210294,DRY,404831,SUGAR LT BROWN,,C&H SUGAR,,25LB,BG,10,$221.00,$22.10
138883,FROZEN,215812,BISCUIT SIMPLE SPLIT WG,,CH GUENTHER & SON,,144/2.25OZ,CS,3,$103.89,$34.63
202529,DRY,43578,FANTASTIX FLAMIN' HOT WG,,CHEETOS,,104/1OZ,CS,15,$506.10,$33.74
203217,DRY,21910,CHEETOS PUFFS RF WG,,CHEETOS,,72/.7OZ,CS,9,$212.04,$23.56
200726,DRY,36098,CHILI CHEESE FANTASTIX WG,,CHEETOS,,104/1OZ,CS,11,$377.52,$34.32
208585,DRY,62933,OVEN BAKED CRUNCHY WG,,CHEETOS,,104/.875OZ,CS,9,$303.66,$33.74
208586,DRY,62984,OVEN BAKED CRUNCHY FLAMIN WG,,CHEETOS,,104/.875OZ,CS,69,"$2,329.90",$33.77
200746,DRY,44368,FLAMIN HOT,,CHEETOS,,64/2OZ,CS,1,$32.87,$32.87
134681,FROZEN,COMWG-0127,CHICKEN MANDARIN MANGO WG,,CHEFS CORNER,,1/42LB,CS,2,$252.88,$126.44
403923,FROZEN,0127,MANDARIN MANGO CHICKEN WG,,CHEFS CORNER,,1/42LB,CS,5,$475.00,$95.00
113949,FROZEN,CCF-0018,NOODLES RAMEN,,CHEFS CORNER,,6/5LB,CS,3,$167.16,$55.72
409962,FROZEN,831-40,SANDWICH PB GRAPE CRUSTLESS WG,,CLASSIC DELIGHT INC,,40/2.8OZ,CS,160,"$3,769.60",$23.56
142922,FROZEN,311,SANDWICH SUB TURKEY HAM CHS IW,,CLASSIC DELIGHT INC,,45/4.4OZ,CS,10,$416.40,$41.64
200308,DRY,120834/97000,MINIATURE MARSHMALLOWS,,CLOWN GYSIN,,12/1LB,CS,7,$190.47,$27.21
113293,FROZEN,2014,SIDEKICK KIWI STRAWBERRY,,COUNTRY PURE FOODS,,84/4.4OZ,CS,2,$61.60,$30.80
209908,DRY,24514,SPRING WATER,,CRYSTAL GEYSER,,24/16.9OZ,CS,"1,203","$5,172.90",$4.30
143852,FROZEN,B3071706,BURRITO CHIC CHS BEAN BNS IW,,CULINARY INTERNATIONAL,,60/5.5OZ,CS,131,"$4,519.50",$34.50
134765,FROZEN,994,MUFFIN ORNG BLOSSOM TOP WG,,DAVES,,60/3OZ,CS,19,$536.37,$28.23
113421,FROZEN,WG829,MUFFIN BLUEBERRY WG IW,,DAVES,,60/3.15OZ,CS,33,$955.58,$28.96
134399,FROZEN,WG382,MUFFIN MINI APPLE CIN WG IW,,DAVES,,90/1.9OZ,CS,30,$868.29,$28.94
100446,FROZEN,150,MUFFIN CORN SUPER STAR WG IW,,DAVES,,128/1.65OZ,CS,7,$254.45,$36.35
113420,FROZEN,WG828,MUFFIN BANANA WG IW,,DAVES,,60/3.15OZ,CS,61,"$1,807.06",$29.62
134042,FROZEN,WG380,MUFFIN BLUEBERRY MINI WG IW,,DAVES,,90/1.9OZ,CS,18,$521.64,$28.98
113419,FROZEN,WG825,MUFFIN CHOC CHIP WG IW,,DAVES,,60/3.15OZ,CS,83,"$2,460.12",$29.64
138497,FROZEN,993,MUFFIN BLUEBERRY TOP WG IW,,DAVES,,60/3OZ,CS,35,$897.40,$25.64
134164,FROZEN,WG300,MUFFIN CORN MINI WG IW,,DAVES,,90/1.9OZ,CS,3,$79.65,$26.55
113075,FROZEN,325,CRUMB SQUARE WG IW,,DAVES,,45/2.2OZ,CS,7,$139.16,$19.88
139361,FROZEN,350,BREAD BANANA SQUARE WG IW,,DAVES,,28/3.6OZ,CS,33,$565.95,$17.15
134181,FROZEN,WG381,MUFFIN BANANA MINI WG IW,,DAVES,,90/1.9OZ,CS,18,$513.68,$28.54
134400,FROZEN,WG385,MUFFIN MINI CHOC CHIP WG IW,,DAVES,,90/1.9OZ,CS,34,$985.32,$28.98
134237,FROZEN,WG845,MUFFIN DOUBLE CHOCOLATE WG IW,,DAVES,,60/3.15OZ,CS,85,"$2,519.40",$29.64
113034,FROZEN,360,CRUMB SQUARE WG IW,,DAVES,,28/3.6OZ,CS,629,"$10,702.79",$17.02
305360,FROZEN,702,PUPUSA CHEESE GF,,DEL REAL,,40/5.3OZ,CS,22,$938.96,$42.68
134584,FROZEN,124,TAMALES CHIC IN GREEN SAUCE GF,,DEL REAL,,48/5OZ,CS,78,"$3,549.00",$45.50
138967,FROZEN,783,TAMALE CHICKEN GREEN GF WG,,DEL REAL,,48/6OZ,CS,20,"$1,138.20",$56.91
303556,FROZEN,705,PUPUSA BEAN CHEESE GF,,DEL REAL,,8/5CT,CS,49,"$2,134.93",$43.57
134783,FROZEN,766,TAMALE CHS GREEN CHILI GF WG,,DEL REAL,,48/5OZ,CS,25,"$1,165.50",$46.62
209918,DRY,DS00115,SLICED JALAPENOS,,DEL SOL,,6/#10,CS,20,$413.40,$20.67
134570,FROZEN,625,PANCAKES MINI MAPLE WG IW,,DEWAFELBAKKER,,72/3OZ,CS,13,$418.60,$32.20
139012,FROZEN,626,PANCAKES MINI BLUEBERRY WG IW,,DEWAFELBAKKER,,72/3OZ,CS,36,"$1,159.20",$32.20
141260,FROZEN,631,PANCAKE MINI STRAWBERRY WG IW,,DEWAFELBAKKER,,72/3OZ,CS,2,$64.40,$32.20
202873,DRY,SC8801,CRACKER STATE & CAPITAL WG IW,,DICK AND JANE,,120/1OZ,CS,132,"$3,539.60",$26.82
240222,DRY,ES1002/660905,CRACKER FUN & FITNESS WG IW,,DICK AND JANE,,120/1OZ,CS,1,$27.24,$27.24
248593,DRY,ES1003,CRACKER FARMERS MARKET WG IW,,DICK AND JANE,,120/1OZ,CS,1,$26.28,$26.28
240214,DRY,ES1001 /660904,CRACKER FOOD & NUTRITION WG IW,,DICK AND JANE,,120/1OZ,CS,2,$54.48,$27.24
209247,DRY,4218,MANDARIN ORANGES LS,,DOLE,,6/#10,CS,2,$110.88,$55.44
133652,FROZEN,CN10325,PROTEIN VEGGIE PATTIES,,DON LEE FARMS,,72/3.2OZ,CS,15,"$1,101.00",$73.40
134372,FROZEN,CN34072WWG,CORN DOG JUMBO CHICKEN WG IW,,DON LEE FARMS,,72/4OZ,CS,233,"$13,077.04",$56.12
403436,FROZEN,QCB655,CHEESEBURGER SLIDERS WG IW,,DON LEE FARMS,,72/4.550Z,CS,216,"$9,752.40",$45.15
403350,FROZEN,CNQ163003,BEEF 100% STEAK BURGER,,DON LEE FARMS,,180/3.0OZ,CS,49,"$1,767.92",$36.08
400732,FROZEN,QSC328P,PNIC SAUS & CHS SNDWCH IW,,DON LEE FARMS,,144/2.37OZ,CS,22,"$1,506.34",$68.47
406505,FROZEN,CNQ093003,PATTY CHARBROILED BF FC,,DON LEE FARMS,,160/3OZ,CS,31,"$1,116.00",$36.00
400718,FROZEN,QCB328,CHEESEBURGER MINIS IW,,DON LEE FARMS,,144/2.275O,CS,27,"$1,272.78",$47.14
403530,FROZEN,CNQ263003K,PATTY RED SOD BEEF,,DON LEE FARMS,,180/3.0OZ,CS,3,$125.55,$41.85
134274,FROZEN,CN163003,CHARBROILED 100% BF STEAK BRGR,,DON LEE FARMS,,180/3.0OZ,CS,22,"$3,241.70",$147.35
402088,FROZEN,CNQ11400W,CHRBROILED BF STEAK BURGR,,DON LEE FARMS,,60/4OZ,CS,153,"$3,213.00",$21.00
403390,FROZEN,CNQ791203P,PATTY TRAD PORK SAUSAGE,,DON LEE FARMS,,400/1.2OZ,CS,45,"$1,890.00",$42.00
133945,FROZEN,CN791203L,PORK SAUSAGE PATTIES,,DON LEE FARMS,,400/1.20OZ,CS,19,"$2,161.63",$113.77
100534,FROZEN,CB640,TWIN PACK MINI CHS BURGER IW,,DON LEE FARMS,,72/4.45OZ,CS,401,"$29,994.80",$74.80
403467,FROZEN,QCB455,CHEESEBURGER SLIDERS WG IW,,DON LEE FARMS,,72/4.55OZ,CS,40,"$1,769.60",$44.24
403431,FROZEN,CNQ262253,PATTY CHAR BROILD BEEF FC,,DON LEE FARMS,,240/2.25OZ,CS,115,"$3,920.35",$34.09
403344,FROZEN,CNQ633803,PATTY CHICKEN FRIED BEEF,,DON LEE FARMS,,130/3.8OZ,CS,4,$184.04,$46.01
400730,FROZEN,QHB425,CLASSIC BURGER IW,,DON LEE FARMS,,75/4.25OZ,CS,1,$42.03,$42.03
402097,FROZEN,CNQ71303PW,PNCK & PRK SAUSGE STCK IW,,DON LEE FARMS,,160/2.7OZ,CS,3,$155.52,$51.84
403343,FROZEN,CNQ582253P,PATTY PORK BBQ RIB,,DON LEE FARMS,,216/2.25OZ,CS,8,$330.56,$41.32
143128,FROZEN,CN093003,PATTY BEEF CHARBROILED FC C,,DON LEE FARMS,,160/3OZ,CS,41,"$5,478.83",$133.63
